run,arm,tag,pool,u,d_model,n_layers,d_ff,lr,wd,fork_step,decay,step,epoch,tokens,annealed,val_ce,hs_bpb,logs
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,2480,0.685,650117120,0,3.817,,3491166_0.out
trunk_u1bmoes3_lr1e-3_wd0.8,trunk,u1bmoes3,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,4,0.001,1048576,0,11.9,,3491169_0.out
trunk_u1bmoes3_lr1e-3_wd0.8,trunk,u1bmoes3,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,29,0.008,7602176,0,11.9,,3491169_0.out
trunk_u1bmoes3_lr1e-3_wd0.8,trunk,u1bmoes3,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,248,0.069,65011712,0,5.716,,3491169_0.out
trunk_u1bmoes3_lr1e-3_wd0.8,trunk,u1bmoes3,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,496,0.137,130023424,0,4.895,,3491169_0.out
trunk_u1bmoes3_lr1e-3_wd0.8,trunk,u1bmoes3,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,708,0.196,185597952,0,4.49,,3491169_0.out
trunk_u1bmoes3_lr1e-3_wd0.8,trunk,u1bmoes3,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,744,0.206,195035136,0,4.437,,3491169_0.out
trunk_u1bmoes3_lr1e-3_wd0.8,trunk,u1bmoes3,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,992,0.274,260046848,0,4.21,,3491169_0.out
trunk_u1bmoes3_lr1e-3_wd0.8,trunk,u1bmoes3,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1239,0.342,324796416,0,4.086,,3491169_0.out
trunk_u1bmoes3_lr1e-3_wd0.8,trunk,u1bmoes3,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1357,0.375,355729408,0,4.044,,3491169_0.out
trunk_u1bmoes3_lr1e-3_wd0.8,trunk,u1bmoes3,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1416,0.391,371195904,0,4.02,,3491169_0.out
trunk_u1bmoes3_lr1e-3_wd0.8,trunk,u1bmoes3,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1488,0.411,390070272,0,3.991,,3491169_0.out
trunk_u1bmoes3_lr1e-3_wd0.8,trunk,u1bmoes3,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1561,0.431,409206784,0,3.985,,3491169_0.out
trunk_u1bmoes3_lr1e-3_wd0.8,trunk,u1bmoes3,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1736,0.48,455081984,0,3.932,,3491169_0.out
trunk_u1bmoes3_lr1e-3_wd0.8,trunk,u1bmoes3,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1794,0.496,470286336,0,3.932,,3491169_0.out
trunk_u1bmoes3_lr1e-3_wd0.8,trunk,u1bmoes3,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1981,0.548,519307264,0,3.881,,3491169_0.out
trunk_u1bmoes3_lr1e-3_wd0.8,trunk,u1bmoes3,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1984,0.548,520093696,0,3.872,,3491169_0.out
trunk_u1bmoes3_lr1e-3_wd0.8,trunk,u1bmoes3,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,2232,0.617,585105408,0,3.827,,3491169_0.out
trunk_u1bmoes3_lr1e-3_wd0.8,trunk,u1bmoes3,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,2479,0.685,649854976,0,3.8,,3491169_0.out
trunk_u1bmoes3_lr1e-3_wd0.8,trunk,u1bmoes3,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,2480,0.685,650117120,0,3.8,,3491169_0.out
trunk_u1bs2_lr1e-3_wd0.8,trunk,u1bs2,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,248,0.069,65011712,0,5.647,,3488398_0.out
trunk_u1bs2_lr1e-3_wd0.8,trunk,u1bs2,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,496,0.137,130023424,0,4.913,,3488398_0.out
trunk_u1bs2_lr1e-3_wd0.8,trunk,u1bs2,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,744,0.206,195035136,0,4.46,,3488398_0.out
trunk_u1bs2_lr1e-3_wd0.8,trunk,u1bs2,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,992,0.274,260046848,0,4.221,,3488398_0.out
trunk_u1bs2_lr1e-3_wd0.8,trunk,u1bs2,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1239,0.342,324796416,0,4.081,,3488398_0.out
trunk_u1bs2_lr1e-3_wd0.8,trunk,u1bs2,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1488,0.411,390070272,0,3.991,,3488398_0.out
trunk_u1bs2_lr1e-3_wd0.8,trunk,u1bs2,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1709,0.472,448004096,0,3.952,,3488398_0.out
trunk_u1bs2_lr1e-3_wd0.8,trunk,u1bs2,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1736,0.48,455081984,0,3.926,,3488398_0.out
trunk_u1bs2_lr1e-3_wd0.8,trunk,u1bs2,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1846,0.51,483917824,0,3.92,,3488398_0.out
trunk_u1bs2_lr1e-3_wd0.8,trunk,u1bs2,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1984,0.548,520093696,0,3.88,,3488398_0.out
trunk_u1bs2_lr1e-3_wd0.8,trunk,u1bs2,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,2232,0.617,585105408,0,3.833,,3488398_0.out
trunk_u1bs2_lr1e-3_wd0.8,trunk,u1bs2,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,2479,0.685,649854976,0,3.797,,3488398_0.out
trunk_u1bs2_lr1e-3_wd0.8,trunk,u1bs2,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,2480,0.685,650117120,0,3.797,,3488398_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,248,0.069,65011712,0,5.637,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,468,0.129,122683392,0,4.984,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,477,0.132,125042688,0,4.984,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,496,0.137,130023424,0,4.897,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,523,0.145,137101312,0,4.984,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,550,0.152,144179200,0,4.984,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,616,0.17,161480704,0,4.681,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,617,0.171,161742848,0,4.681,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,660,0.182,173015040,0,4.681,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,744,0.206,195035136,0,4.435,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,780,0.216,204472320,0,4.426,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,992,0.274,260046848,0,4.214,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1208,0.334,316669952,0,4.108,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1239,0.342,324796416,0,4.09,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1488,0.411,390070272,0,3.992,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1499,0.414,392953856,0,4.038,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1717,0.475,450101248,0,3.945,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1736,0.48,455081984,0,3.93,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1919,0.53,503054336,0,3.925,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1982,0.548,519569408,0,3.88,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1984,0.548,520093696,0,3.874,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,2232,0.617,585105408,0,3.828,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,2479,0.685,649854976,0,3.8,,3491165_0.out
trunk_u1bs3_lr1e-3_wd0.8,trunk,u1bs3,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,2480,0.685,650117120,0,3.8,,3491165_0.out
trunk_u30m_lr1e-3_wd0.8,trunk,u30m,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1459,114,0.996,29884416,0,6.334,1.938,3473142_1.out
trunk_u30m_lr1e-3_wd0.8,trunk,u30m,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1459,228,1.992,59768832,0,5.69,1.705,3473142_1.out
trunk_u30m_lr1e-3_wd0.8,trunk,u30m,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1459,342,2.988,89653248,0,5.283,1.563,3473142_1.out
trunk_u30m_lr1e-3_wd0.8,trunk,u30m,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1459,456,3.984,119537664,0,5.021,1.485,3473142_1.out
trunk_u30m_lr1e-3_wd0.8,trunk,u30m,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1459,569,4.972,149159936,0,4.794,1.408,3473142_1.out
trunk_u30m_lr1e-3_wd0.8,trunk,u30m,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1459,684,5.977,179306496,0,4.626,1.365,3473142_1.out
trunk_u30m_lr1e-3_wd0.8,trunk,u30m,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1459,798,6.973,209190912,0,4.557,1.346,3473142_1.out
trunk_u30m_lr1e-3_wd0.8,trunk,u30m,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1459,912,7.969,239075328,0,4.573,1.361,3473142_1.out
trunk_u30m_lr1e-3_wd0.8,trunk,u30m,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1459,1026,8.965,268959744,0,4.638,1.383,3473142_1.out
trunk_u30m_lr1e-3_wd0.8,trunk,u30m,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1459,1139,9.952,298582016,0,4.763,1.429,3473142_1.out
trunk_u30m_lr1e-3_wd0.8,trunk,u30m,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1459,1254,10.957,328728576,0,4.947,1.486,3473142_1.out
trunk_u30m_lr1e-3_wd0.8,trunk,u30m,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1459,1368,11.953,358612992,0,5.175,1.576,3473142_1.out
trunk_u30m_lr1e-3_wd0.8,trunk,u30m,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1459,1459,12.748,382468096,0,5.465,,3473142_1.out
trunk_u30m20ep_lr1e-2_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.1,,1824,114,0.996,29884416,0,6.915,2.089,3474489_6.out
trunk_u30m20ep_lr1e-2_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.1,,1824,228,1.992,59768832,0,6.277,1.918,3474489_6.out
trunk_u30m20ep_lr1e-2_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.1,,1824,342,2.988,89653248,0,5.814,1.752,3474489_6.out
trunk_u30m20ep_lr1e-2_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.1,,1824,456,3.984,119537664,0,5.469,1.64,3474489_6.out
trunk_u30m20ep_lr1e-2_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.1,,1824,569,4.972,149159936,0,5.202,1.531,3474489_6.out
trunk_u30m20ep_lr1e-2_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.1,,1824,684,5.977,179306496,0,5.002,1.463,3474489_6.out
trunk_u30m20ep_lr1e-2_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.1,,1824,798,6.973,209190912,0,4.786,1.409,3474489_6.out
trunk_u30m20ep_lr1e-2_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.1,,1824,912,7.969,239075328,0,4.64,1.367,3474489_6.out
trunk_u30m20ep_lr1e-2_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.1,,1824,1026,8.965,268959744,0,4.592,1.338,3474489_6.out
trunk_u30m20ep_lr1e-2_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.1,,1824,1139,9.952,298582016,0,4.596,1.334,3474489_6.out
trunk_u30m20ep_lr1e-2_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.1,,1824,1254,10.957,328728576,0,4.67,1.349,3474489_6.out
trunk_u30m20ep_lr1e-2_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.1,,1824,1368,11.953,358612992,0,4.776,1.376,3474489_6.out
trunk_u30m20ep_lr1e-2_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.1,,1824,1482,12.949,388497408,0,4.935,1.416,3474489_6.out
trunk_u30m20ep_lr1e-2_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.1,,1824,1596,13.946,418381824,0,5.131,1.478,3474489_6.out
trunk_u30m20ep_lr1e-2_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.1,,1824,1709,14.933,448004096,0,5.332,1.538,3474489_6.out
trunk_u30m20ep_lr1e-2_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.1,,1824,1824,15.938,478150656,0,5.635,1.631,3474489_6.out
trunk_u30m20ep_lr1e-2_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.8,,1824,114,0.996,29884416,0,6.909,2.09,3474489_7.out
trunk_u30m20ep_lr1e-2_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.8,,1824,228,1.992,59768832,0,6.306,1.928,3474489_7.out
trunk_u30m20ep_lr1e-2_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.8,,1824,342,2.988,89653248,0,5.699,1.723,3474489_7.out
trunk_u30m20ep_lr1e-2_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.8,,1824,456,3.984,119537664,0,5.346,1.583,3474489_7.out
trunk_u30m20ep_lr1e-2_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.8,,1824,569,4.972,149159936,0,5.155,1.516,3474489_7.out
trunk_u30m20ep_lr1e-2_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.8,,1824,684,5.977,179306496,0,5.083,1.481,3474489_7.out
trunk_u30m20ep_lr1e-2_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.8,,1824,798,6.973,209190912,0,5.037,1.452,3474489_7.out
trunk_u30m20ep_lr1e-2_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.8,,1824,912,7.969,239075328,0,4.934,1.438,3474489_7.out
trunk_u30m20ep_lr1e-2_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.8,,1824,1026,8.965,268959744,0,5.072,1.48,3474489_7.out
trunk_u30m20ep_lr1e-2_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.8,,1824,1139,9.952,298582016,0,5.227,1.532,3474489_7.out
trunk_u30m20ep_lr1e-2_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.8,,1824,1254,10.957,328728576,0,4.952,1.435,3474489_7.out
trunk_u30m20ep_lr1e-2_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.8,,1824,1368,11.953,358612992,0,4.857,1.398,3474489_7.out
trunk_u30m20ep_lr1e-2_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.8,,1824,1482,12.949,388497408,0,4.831,1.411,3474489_7.out
trunk_u30m20ep_lr1e-2_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.8,,1824,1596,13.946,418381824,0,4.796,1.389,3474489_7.out
trunk_u30m20ep_lr1e-2_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.8,,1824,1709,14.933,448004096,0,4.861,1.405,3474489_7.out
trunk_u30m20ep_lr1e-2_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,0.8,,1824,1824,15.938,478150656,0,4.811,1.39,3474489_7.out
trunk_u30m20ep_lr1e-2_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,3.2,,1824,114,0.996,29884416,0,7.357,2.214,3474489_8.out
trunk_u30m20ep_lr1e-2_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,3.2,,1824,228,1.992,59768832,0,6.086,1.853,3474489_8.out
trunk_u30m20ep_lr1e-2_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,3.2,,1824,342,2.988,89653248,0,5.923,1.801,3474489_8.out
trunk_u30m20ep_lr1e-2_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,3.2,,1824,456,3.984,119537664,0,5.733,1.731,3474489_8.out
trunk_u30m20ep_lr1e-2_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,3.2,,1824,569,4.972,149159936,0,5.691,1.706,3474489_8.out
trunk_u30m20ep_lr1e-2_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,3.2,,1824,684,5.977,179306496,0,5.621,1.679,3474489_8.out
trunk_u30m20ep_lr1e-2_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,3.2,,1824,798,6.973,209190912,0,5.568,1.659,3474489_8.out
trunk_u30m20ep_lr1e-2_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,3.2,,1824,912,7.969,239075328,0,5.586,1.67,3474489_8.out
trunk_u30m20ep_lr1e-2_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,3.2,,1824,1026,8.965,268959744,0,5.66,1.704,3474489_8.out
trunk_u30m20ep_lr1e-2_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,3.2,,1824,1139,9.952,298582016,0,5.594,1.676,3474489_8.out
trunk_u30m20ep_lr1e-2_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,3.2,,1824,1254,10.957,328728576,0,5.617,1.673,3474489_8.out
trunk_u30m20ep_lr1e-2_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,3.2,,1824,1368,11.953,358612992,0,5.589,1.655,3474489_8.out
trunk_u30m20ep_lr1e-2_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,3.2,,1824,1482,12.949,388497408,0,5.531,1.646,3474489_8.out
trunk_u30m20ep_lr1e-2_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,3.2,,1824,1596,13.946,418381824,0,5.52,1.647,3474489_8.out
trunk_u30m20ep_lr1e-2_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,3.2,,1824,1709,14.933,448004096,0,5.507,1.638,3474489_8.out
trunk_u30m20ep_lr1e-2_wd3.2,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-2,3.2,,1824,1824,15.938,478150656,0,5.558,1.672,3474489_8.out
trunk_u30m20ep_lr1e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.1,,1824,114,0.996,29884416,0,6.398,1.953,3474489_0.out
trunk_u30m20ep_lr1e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.1,,1824,228,1.992,59768832,0,5.728,1.728,3474489_0.out
trunk_u30m20ep_lr1e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.1,,1824,342,2.988,89653248,0,5.3,1.575,3474489_0.out
trunk_u30m20ep_lr1e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.1,,1824,456,3.984,119537664,0,5.014,1.471,3474489_0.out
trunk_u30m20ep_lr1e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.1,,1824,569,4.972,149159936,0,4.777,1.409,3474489_0.out
trunk_u30m20ep_lr1e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.1,,1824,684,5.977,179306496,0,4.648,1.372,3474489_0.out
trunk_u30m20ep_lr1e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.1,,1824,798,6.973,209190912,0,4.635,1.371,3474489_0.out
trunk_u30m20ep_lr1e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.1,,1824,912,7.969,239075328,0,4.743,1.413,3474489_0.out
trunk_u30m20ep_lr1e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.1,,1824,1026,8.965,268959744,0,4.976,1.493,3474489_0.out
trunk_u30m20ep_lr1e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.1,,1824,1139,9.952,298582016,0,5.328,1.608,3474489_0.out
trunk_u30m20ep_lr1e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.1,,1824,1254,10.957,328728576,0,5.804,1.769,3474489_0.out
trunk_u30m20ep_lr1e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.1,,1824,1368,11.953,358612992,0,6.377,1.962,3474489_0.out
trunk_u30m20ep_lr1e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.1,,1824,1467,12.818,384565248,0,6.955,,3474489_0.out
trunk_u30m20ep_lr1e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.1,,1824,1482,12.949,388497408,0,6.932,2.14,3474489_0.out
trunk_u30m20ep_lr1e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.1,,1824,1596,13.946,418381824,0,7.465,2.305,3474489_0.out
trunk_u30m20ep_lr1e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.1,,1824,1709,14.933,448004096,0,7.929,2.45,3474489_0.out
trunk_u30m20ep_lr1e-3_wd0.1,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.1,,1824,1824,15.938,478150656,0,8.306,2.573,3474489_0.out
trunk_u30m20ep_lr1e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1824,114,0.996,29884416,0,6.4,1.945,3474489_1.out
trunk_u30m20ep_lr1e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1824,228,1.992,59768832,0,5.753,1.727,3474489_1.out
trunk_u30m20ep_lr1e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1824,342,2.988,89653248,0,5.311,1.574,3474489_1.out
trunk_u30m20ep_lr1e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1824,456,3.984,119537664,0,5.041,1.483,3474489_1.out
trunk_u30m20ep_lr1e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1824,569,4.972,149159936,0,4.825,1.415,3474489_1.out
trunk_u30m20ep_lr1e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1824,684,5.977,179306496,0,4.643,1.363,3474489_1.out
trunk_u30m20ep_lr1e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1824,798,6.973,209190912,0,4.558,1.34,3474489_1.out
trunk_u30m20ep_lr1e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1824,912,7.969,239075328,0,4.547,1.348,3474489_1.out
trunk_u30m20ep_lr1e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1824,1026,8.965,268959744,0,4.584,1.356,3474489_1.out
trunk_u30m20ep_lr1e-3_wd0.8,trunk,u30m20ep,dclm-30m-sub,30001113,2048,16,8192,1e-3,0.8,,1824,1139,9.952,298582016,0,4.692,1.393,3474489_1.out
