run,step,split,layer,metric,value
p5_probe_n32_j3350087,144,heldout,4,entropy_marginal,0.31517308950424194
p5_probe_n32_j3350087,144,heldout,5,dead_expert_frac,0.5
p5_probe_n32_j3350087,144,heldout,5,entropy_marginal,0.0871497169137001
p5_probe_n32_j3350087,144,heldout,6,dead_expert_frac,0.46875
p5_probe_n32_j3350087,144,heldout,6,entropy_marginal,0.04279311001300812
p5_probe_n32_j3350087,144,heldout,7,dead_expert_frac,0.5
p5_probe_n32_j3350087,144,heldout,7,entropy_marginal,0.11822474002838135
p5_probe_n32_j3350087,144,heldout,8,dead_expert_frac,0.59375
p5_probe_n32_j3350087,144,heldout,8,entropy_marginal,0.00016062760550994426
p5_probe_n32_j3350087,144,heldout,9,dead_expert_frac,0.59375
p5_probe_n32_j3350087,144,heldout,9,entropy_marginal,0.005956762935966253
p5_probe_n32_j3350087,144,heldout,10,dead_expert_frac,0.6875
p5_probe_n32_j3350087,144,heldout,10,entropy_marginal,0.00017932281480170786
p5_probe_n32_j3350087,144,heldout,11,dead_expert_frac,0.5625
p5_probe_n32_j3350087,144,heldout,11,entropy_marginal,2.132733925463981e-06
p5_probe_n32_j3350087,144,heldout,12,dead_expert_frac,0.5625
p5_probe_n32_j3350087,144,heldout,12,entropy_marginal,1.3101329386699945e-05
p5_probe_n32_j3350087,144,heldout,13,dead_expert_frac,0.625
p5_probe_n32_j3350087,144,heldout,13,entropy_marginal,0.1514929234981537
p5_probe_n32_j3350087,144,heldout,14,dead_expert_frac,0.65625
p5_probe_n32_j3350087,144,heldout,14,entropy_marginal,0.00025379020371474326
p5_probe_n32_j3350087,144,heldout,15,dead_expert_frac,0.59375
p5_probe_n32_j3350087,144,heldout,15,entropy_marginal,1.1975889719906263e-06
p5_probe_n32_j3350087,144,train,0,mutual_information,0.46761268377304077
p5_probe_n32_j3350087,144,train,1,mutual_information,0.3378550410270691
p5_probe_n32_j3350087,144,train,2,mutual_information,0.3745965361595154
p5_probe_n32_j3350087,144,train,3,mutual_information,0.5078675746917725
p5_probe_n32_j3350087,144,train,4,mutual_information,0.29808104038238525
p5_probe_n32_j3350087,144,train,5,mutual_information,0.08181329071521759
p5_probe_n32_j3350087,144,train,6,mutual_information,0.03865935280919075
p5_probe_n32_j3350087,144,train,7,mutual_information,0.13067947328090668
p5_probe_n32_j3350087,144,train,8,mutual_information,6.763872079318389e-05
p5_probe_n32_j3350087,144,train,9,mutual_information,0.010543795302510262
p5_probe_n32_j3350087,144,train,10,mutual_information,7.758557330816984e-05
p5_probe_n32_j3350087,144,train,11,mutual_information,3.532385562721174e-06
p5_probe_n32_j3350087,144,train,12,mutual_information,1.1564600754354615e-05
p5_probe_n32_j3350087,144,train,13,mutual_information,0.16498009860515594
p5_probe_n32_j3350087,144,train,14,mutual_information,0.002837239997461438
p5_probe_n32_j3350087,144,train,15,mutual_information,4.983760959476058e-07
p5_probe_n32_j3350087,144,heldout,0,effective_experts,13.630196571350098
p5_probe_n32_j3350087,144,heldout,1,effective_experts,3.6566598415374756
p5_probe_n32_j3350087,144,heldout,2,effective_experts,4.105538368225098
p5_probe_n32_j3350087,144,heldout,3,effective_experts,6.402792930603027
p5_probe_n32_j3350087,144,heldout,4,effective_experts,2.98114275932312
p5_probe_n32_j3350087,144,heldout,5,effective_experts,1.3526124954223633
p5_probe_n32_j3350087,144,heldout,6,effective_experts,1.1598719358444214
p5_probe_n32_j3350087,144,heldout,7,effective_experts,1.5064196586608887
p5_probe_n32_j3350087,144,heldout,8,effective_experts,1.0005568265914917
p5_probe_n32_j3350087,144,heldout,9,effective_experts,1.0208591222763062
p5_probe_n32_j3350087,144,heldout,10,effective_experts,1.0006216764450073
p5_probe_n32_j3350087,144,heldout,11,effective_experts,1.0000073909759521
p5_probe_n32_j3350087,144,heldout,12,effective_experts,1.0000454187393188
p5_probe_n32_j3350087,144,heldout,13,effective_experts,1.6905171871185303
p5_probe_n32_j3350087,144,heldout,14,effective_experts,1.0008800029754639
p5_probe_n32_j3350087,144,heldout,15,effective_experts,1.0000041723251343
p5_probe_n32_j3350087,144,train,0,entropy_conditional,0.2843797206878662
p5_probe_n32_j3350087,144,train,1,entropy_conditional,0.029795030131936073
p5_probe_n32_j3350087,144,train,2,entropy_conditional,0.0263887457549572
p5_probe_n32_j3350087,144,train,3,entropy_conditional,0.016781501471996307
p5_probe_n32_j3350087,144,train,4,entropy_conditional,0.01394063513725996
p5_probe_n32_j3350087,144,train,5,entropy_conditional,0.0005764889065176249
p5_probe_n32_j3350087,144,train,6,entropy_conditional,0.001184449647553265
p5_probe_n32_j3350087,144,train,7,entropy_conditional,0.004013413563370705
p5_probe_n32_j3350087,144,train,8,entropy_conditional,0.0001230973721249029
p5_probe_n32_j3350087,144,train,9,entropy_conditional,0.005213643424212933
p5_probe_n32_j3350087,144,train,10,entropy_conditional,0.00011536265083122998
p5_probe_n32_j3350087,144,train,11,entropy_conditional,3.4918809888040414e-06
p5_probe_n32_j3350087,144,train,12,entropy_conditional,1.9247243471909314e-05
p5_probe_n32_j3350087,144,train,13,entropy_conditional,0.00794773455709219
p5_probe_n32_j3350087,144,train,14,entropy_conditional,0.0010501497890800238
p5_probe_n32_j3350087,144,train,15,entropy_conditional,8.581949373365205e-07
p5_probe_n32_j3350087,144,heldout,0,mutual_information,0.46256721019744873
p5_probe_n32_j3350087,144,heldout,1,mutual_information,0.3428654372692108
p5_probe_n32_j3350087,144,heldout,2,mutual_information,0.38472980260849
p5_probe_n32_j3350087,144,heldout,3,mutual_information,0.5208439826965332
p5_probe_n32_j3350087,144,heldout,4,mutual_information,0.3005041182041168
p5_probe_n32_j3350087,144,heldout,5,mutual_information,0.08673226833343506
p5_probe_n32_j3350087,144,heldout,6,mutual_information,0.04190664738416672
p5_probe_n32_j3350087,144,heldout,7,mutual_information,0.11568773537874222
p5_probe_n32_j3350087,144,heldout,8,mutual_information,6.198909250088036e-05
p5_probe_n32_j3350087,144,heldout,9,mutual_information,0.0045481519773602486
p5_probe_n32_j3350087,144,heldout,10,mutual_information,8.762499783188105e-05
p5_probe_n32_j3350087,144,heldout,11,mutual_information,8.856883937369275e-07
p5_probe_n32_j3350087,144,heldout,12,mutual_information,5.192435310164001e-06
p5_probe_n32_j3350087,144,heldout,13,mutual_information,0.14494968950748444
p5_probe_n32_j3350087,144,heldout,14,mutual_information,0.00020642437448259443
p5_probe_n32_j3350087,144,heldout,15,mutual_information,5.084032750346523e-07
p5_probe_n32_j3350087,144,heldout,0,entropy_conditional,0.29117968678474426
p5_probe_n32_j3350087,144,heldout,1,entropy_conditional,0.031239841133356094
p5_probe_n32_j3350087,144,heldout,2,entropy_conditional,0.022784458473324776
p5_probe_n32_j3350087,144,heldout,3,entropy_conditional,0.014896294102072716
p5_probe_n32_j3350087,144,heldout,4,entropy_conditional,0.014668960124254227
p5_probe_n32_j3350087,144,heldout,5,entropy_conditional,0.00041744636837393045
p5_probe_n32_j3350087,144,heldout,6,entropy_conditional,0.0008864626870490611
p5_probe_n32_j3350087,144,heldout,7,entropy_conditional,0.0025370025541633368
p5_probe_n32_j3350087,144,heldout,8,entropy_conditional,9.86385130090639e-05
p5_probe_n32_j3350087,144,heldout,9,entropy_conditional,0.0014086109586060047
p5_probe_n32_j3350087,144,heldout,10,entropy_conditional,9.169781696982682e-05
p5_probe_n32_j3350087,144,heldout,11,entropy_conditional,1.2470455885704723e-06
p5_probe_n32_j3350087,144,heldout,12,entropy_conditional,7.908894076535944e-06
p5_probe_n32_j3350087,144,heldout,13,entropy_conditional,0.006543232128024101
p5_probe_n32_j3350087,144,heldout,14,entropy_conditional,4.7365818318212405e-05
p5_probe_n32_j3350087,144,heldout,15,entropy_conditional,6.891856401125551e-07
p5_probe_n32_j3350087,288,train,-1,churn_rate,0.05384635925292969
p5_probe_n32_j3350087,288,train,-1,margin_p10,0.8919842839241028
p5_probe_n32_j3350087,288,train,-1,margin_mean,0.9459332823753357
p5_probe_n32_j3350087,288,heldout,-1,churn_rate,0.045876502990722656
p5_probe_n32_j3350087,288,heldout,-1,margin_p10,0.8998249173164368
p5_probe_n32_j3350087,288,train,-1,topk_jaccard,0.2134135365486145
p5_probe_n32_j3350087,288,heldout,-1,margin_mean,0.9483544826507568
p5_probe_n32_j3350087,288,train,-1,max_load_frac,0.12003326416015625
p5_probe_n32_j3350087,288,heldout,-1,topk_jaccard,0.21775740385055542
p5_probe_n32_j3350087,288,train,-1,top1_agreement,0.9461536407470703
p5_probe_n32_j3350087,288,heldout,-1,max_load_frac,0.12026834487915039
p5_probe_n32_j3350087,288,heldout,-1,top1_agreement,0.9541234970092773
p5_probe_n32_j3350087,288,train,-1,dead_expert_frac,0.271484375
p5_probe_n32_j3350087,288,train,-1,entropy_marginal,0.1964164525270462
p5_probe_n32_j3350087,288,train,-1,effective_experts,3.129319429397583
p5_probe_n32_j3350087,288,heldout,-1,dead_expert_frac,0.28125
p5_probe_n32_j3350087,288,heldout,-1,entropy_marginal,0.19315733015537262
p5_probe_n32_j3350087,288,train,0,margin_p10,0.15409912168979645
p5_probe_n32_j3350087,288,train,1,margin_p10,0.7944871783256531
p5_probe_n32_j3350087,288,train,2,margin_p10,0.7540031671524048
p5_probe_n32_j3350087,288,train,3,margin_p10,0.8864855766296387
p5_probe_n32_j3350087,288,train,4,margin_p10,0.8551709651947021
p5_probe_n32_j3350087,288,train,5,margin_p10,0.9966037273406982
p5_probe_n32_j3350087,288,train,6,margin_p10,0.9988600015640259
p5_probe_n32_j3350087,288,train,7,margin_p10,0.9866690635681152
p5_probe_n32_j3350087,288,train,8,margin_p10,0.9973149299621582
p5_probe_n32_j3350087,288,train,9,margin_p10,0.9995917081832886
p5_probe_n32_j3350087,288,train,10,margin_p10,0.9984652996063232
p5_probe_n32_j3350087,288,train,11,margin_p10,0.9998429417610168
p5_probe_n32_j3350087,288,train,12,margin_p10,0.9999210834503174
p5_probe_n32_j3350087,288,train,13,margin_p10,0.9357185363769531
p5_probe_n32_j3350087,288,train,14,margin_p10,0.9151496887207031
p5_probe_n32_j3350087,288,train,15,margin_p10,0.9993659257888794
p5_probe_n32_j3350087,288,train,-1,mutual_information,0.15725883841514587
p5_probe_n32_j3350087,288,heldout,-1,effective_experts,3.1217775344848633
p5_probe_n32_j3350087,288,train,-1,entropy_conditional,0.03915762901306152
p5_probe_n32_j3350087,288,train,0,margin_mean,0.5308876037597656
p5_probe_n32_j3350087,288,train,1,margin_mean,0.9228357672691345
p5_probe_n32_j3350087,288,train,2,margin_mean,0.9219833016395569
p5_probe_n32_j3350087,288,train,3,margin_mean,0.9494482278823853
p5_probe_n32_j3350087,288,train,4,margin_mean,0.9446449875831604
p5_probe_n32_j3350087,288,train,5,margin_mean,0.9946788549423218
p5_probe_n32_j3350087,288,train,6,margin_mean,0.9922009110450745
p5_probe_n32_j3350087,288,train,7,margin_mean,0.9813141822814941
p5_probe_n32_j3350087,288,train,8,margin_mean,0.998234212398529
p5_probe_n32_j3350087,288,train,9,margin_mean,0.9974321722984314
p5_probe_n32_j3350087,288,train,10,margin_mean,0.9976778030395508
p5_probe_n32_j3350087,288,train,11,margin_mean,0.9987420439720154
p5_probe_n32_j3350087,288,train,12,margin_mean,0.9988462924957275
p5_probe_n32_j3350087,288,train,13,margin_mean,0.9613872766494751
p5_probe_n32_j3350087,288,train,14,margin_mean,0.9561337232589722
p5_probe_n32_j3350087,288,train,15,margin_mean,0.9884852170944214
p5_probe_n32_j3350087,288,heldout,0,margin_p10,0.1765797883272171
p5_probe_n32_j3350087,288,heldout,1,margin_p10,0.8036885857582092
p5_probe_n32_j3350087,288,heldout,2,margin_p10,0.7657091617584229
p5_probe_n32_j3350087,288,heldout,3,margin_p10,0.9014463424682617
p5_probe_n32_j3350087,288,heldout,4,margin_p10,0.8739646077156067
p5_probe_n32_j3350087,288,heldout,5,margin_p10,0.9958971738815308
p5_probe_n32_j3350087,288,heldout,6,margin_p10,0.997626543045044
p5_probe_n32_j3350087,288,heldout,7,margin_p10,0.9883347153663635
p5_probe_n32_j3350087,288,heldout,8,margin_p10,0.9970170259475708
p5_probe_n32_j3350087,288,heldout,9,margin_p10,0.9994809627532959
p5_probe_n32_j3350087,288,heldout,10,margin_p10,0.9984307289123535
p5_probe_n32_j3350087,288,heldout,11,margin_p10,0.9998713135719299
p5_probe_n32_j3350087,288,heldout,12,margin_p10,0.9999589323997498
p5_probe_n32_j3350087,288,heldout,13,margin_p10,0.9414195418357849
p5_probe_n32_j3350087,288,heldout,14,margin_p10,0.9579047560691833
p5_probe_n32_j3350087,288,heldout,15,margin_p10,0.999868631362915
p5_probe_n32_j3350087,288,heldout,-1,mutual_information,0.15469521284103394
p5_probe_n32_j3350087,288,train,0,topk_jaccard,0.2955250144004822
p5_probe_n32_j3350087,288,train,1,topk_jaccard,0.25355324149131775
p5_probe_n32_j3350087,288,train,2,topk_jaccard,0.2708228528499603
p5_probe_n32_j3350087,288,train,3,topk_jaccard,0.2730051577091217
p5_probe_n32_j3350087,288,train,4,topk_jaccard,0.3079372048377991
p5_probe_n32_j3350087,288,train,5,topk_jaccard,0.2765952944755554
p5_probe_n32_j3350087,288,train,6,topk_jaccard,0.2618585526943207
p5_probe_n32_j3350087,288,train,7,topk_jaccard,0.21446779370307922
p5_probe_n32_j3350087,288,train,8,topk_jaccard,0.16461218893527985
p5_probe_n32_j3350087,288,train,9,topk_jaccard,0.13252101838588715
p5_probe_n32_j3350087,288,train,10,topk_jaccard,0.16353829205036163
p5_probe_n32_j3350087,288,train,11,topk_jaccard,0.14928476512432098
p5_probe_n32_j3350087,288,train,12,topk_jaccard,0.16284017264842987
p5_probe_n32_j3350087,288,train,13,topk_jaccard,0.1638631373643875
p5_probe_n32_j3350087,288,train,14,topk_jaccard,0.12304405868053436
p5_probe_n32_j3350087,288,train,15,topk_jaccard,0.2011478692293167
p5_probe_n32_j3350087,288,heldout,-1,entropy_conditional,0.03846212103962898
p5_probe_n32_j3350087,288,heldout,0,margin_mean,0.5463418364524841
p5_probe_n32_j3350087,288,heldout,1,margin_mean,0.9246634840965271
p5_probe_n32_j3350087,288,heldout,2,margin_mean,0.923216700553894
p5_probe_n32_j3350087,288,heldout,3,margin_mean,0.9531034231185913
p5_probe_n32_j3350087,288,heldout,4,margin_mean,0.9468834400177002
p5_probe_n32_j3350087,288,heldout,5,margin_mean,0.993572473526001
p5_probe_n32_j3350087,288,heldout,6,margin_mean,0.9899269342422485
p5_probe_n32_j3350087,288,heldout,7,margin_mean,0.9837830066680908
p5_probe_n32_j3350087,288,heldout,8,margin_mean,0.9980331063270569
p5_probe_n32_j3350087,288,heldout,9,margin_mean,0.995871901512146
p5_probe_n32_j3350087,288,heldout,10,margin_mean,0.9970325231552124
p5_probe_n32_j3350087,288,heldout,11,margin_mean,0.998913586139679
p5_probe_n32_j3350087,288,heldout,12,margin_mean,0.9989668726921082
p5_probe_n32_j3350087,288,heldout,13,margin_mean,0.9627666473388672
p5_probe_n32_j3350087,288,heldout,14,margin_mean,0.9679197072982788
p5_probe_n32_j3350087,288,heldout,15,margin_mean,0.9926761388778687
p5_probe_n32_j3350087,288,train,0,max_load_frac,0.06498146057128906
p5_probe_n32_j3350087,288,train,1,max_load_frac,0.12139320373535156
p5_probe_n32_j3350087,288,train,2,max_load_frac,0.11628913879394531
p5_probe_n32_j3350087,288,train,3,max_load_frac,0.11822319030761719
p5_probe_n32_j3350087,288,train,4,max_load_frac,0.12476921081542969
p5_probe_n32_j3350087,288,train,5,max_load_frac,0.12499237060546875
p5_probe_n32_j3350087,288,train,6,max_load_frac,0.12499618530273438
p5_probe_n32_j3350087,288,train,7,max_load_frac,0.12488746643066406
p5_probe_n32_j3350087,288,train,8,max_load_frac,0.125
p5_probe_n32_j3350087,288,train,9,max_load_frac,0.125
p5_probe_n32_j3350087,288,train,10,max_load_frac,0.125
p5_probe_n32_j3350087,288,train,11,max_load_frac,0.125
p5_probe_n32_j3350087,288,train,12,max_load_frac,0.125
p5_probe_n32_j3350087,288,train,13,max_load_frac,0.125
p5_probe_n32_j3350087,288,train,14,max_load_frac,0.125
p5_probe_n32_j3350087,288,train,15,max_load_frac,0.125
p5_probe_n32_j3350087,288,heldout,0,topk_jaccard,0.2978685200214386
p5_probe_n32_j3350087,288,heldout,1,topk_jaccard,0.25218960642814636
p5_probe_n32_j3350087,288,heldout,2,topk_jaccard,0.27752384543418884
p5_probe_n32_j3350087,288,heldout,3,topk_jaccard,0.28329798579216003
p5_probe_n32_j3350087,288,heldout,4,topk_jaccard,0.32188698649406433
p5_probe_n32_j3350087,288,heldout,5,topk_jaccard,0.28844377398490906
p5_probe_n32_j3350087,288,heldout,6,topk_jaccard,0.2553698420524597
p5_probe_n32_j3350087,288,heldout,7,topk_jaccard,0.2274084985256195
p5_probe_n32_j3350087,288,heldout,8,topk_jaccard,0.16086065769195557
p5_probe_n32_j3350087,288,heldout,9,topk_jaccard,0.13938353955745697
p5_probe_n32_j3350087,288,heldout,10,topk_jaccard,0.1680539846420288
p5_probe_n32_j3350087,288,heldout,11,topk_jaccard,0.15050111711025238
p5_probe_n32_j3350087,288,heldout,12,topk_jaccard,0.16866353154182434
p5_probe_n32_j3350087,288,heldout,13,topk_jaccard,0.1676468700170517
p5_probe_n32_j3350087,288,heldout,14,topk_jaccard,0.1207769438624382
p5_probe_n32_j3350087,288,heldout,15,topk_jaccard,0.20424287021160126
p5_probe_n32_j3350087,288,train,0,top1_agreement,0.79913330078125
p5_probe_n32_j3350087,288,train,1,top1_agreement,0.896759033203125
p5_probe_n32_j3350087,288,train,2,top1_agreement,0.856842041015625
p5_probe_n32_j3350087,288,train,3,top1_agreement,0.8890228271484375
p5_probe_n32_j3350087,288,train,4,top1_agreement,0.89874267578125
p5_probe_n32_j3350087,288,train,5,top1_agreement,0.9953155517578125
p5_probe_n32_j3350087,288,train,6,top1_agreement,0.9861297607421875
p5_probe_n32_j3350087,288,train,7,top1_agreement,0.96026611328125
p5_probe_n32_j3350087,288,train,8,top1_agreement,0.999969482421875
p5_probe_n32_j3350087,288,train,9,top1_agreement,0.993072509765625
p5_probe_n32_j3350087,288,train,10,top1_agreement,0.999847412109375
p5_probe_n32_j3350087,288,train,11,top1_agreement,0.998931884765625
p5_probe_n32_j3350087,288,train,12,top1_agreement,0.99896240234375
p5_probe_n32_j3350087,288,train,13,top1_agreement,0.95159912109375
p5_probe_n32_j3350087,288,train,14,top1_agreement,0.9429168701171875
p5_probe_n32_j3350087,288,train,15,top1_agreement,0.970947265625
p5_probe_n32_j3350087,288,heldout,0,max_load_frac,0.06940078735351562
p5_probe_n32_j3350087,288,heldout,1,max_load_frac,0.12114715576171875
p5_probe_n32_j3350087,288,heldout,2,max_load_frac,0.11484336853027344
p5_probe_n32_j3350087,288,heldout,3,max_load_frac,0.11937522888183594
p5_probe_n32_j3350087,288,heldout,4,max_load_frac,0.12463569641113281
p5_probe_n32_j3350087,288,heldout,5,max_load_frac,0.12498855590820312
p5_probe_n32_j3350087,288,heldout,6,max_load_frac,0.12499618530273438
p5_probe_n32_j3350087,288,heldout,7,max_load_frac,0.12490653991699219
